k,time,angle
1,22,0
2,22,0
3,22,0
4,22,0
5,22,0
6,22,0
7,22,0
8,22,0
9,22,0
10,22,0
11,22,0
12,22,0
13,22,0
14,22,0
15,23,0
16,23,0
17,23,0
18,23,0
19,23,0
20,23,0
21,23,0
22,23,0
23,23,0
24,133,0
25,133,0
26,133,0
27,134,0
28,134,0
29,134,0
30,134,0
31,134,0
32,134,0
33,134,0
34,134,0
35,134,0
36,134,0
37,134,0
38,134,0
39,134,0
40,134,0
41,134,0
42,134,0
43,134,0
44,134,0
45,134,0
46,134,0
47,246,0
48,246,0
49,246,0
50,246,0
51,247,0
52,247,0
53,247,0
54,247,0
55,247,0
56,247,0
57,247,0
58,247,0
59,247,0
60,249,0
61,249,0
62,249,0
63,249,0
64,249,0
65,249,0
66,249,0
67,249,0
68,249,0
69,361,0
70,361,0
71,361,0
72,361,0
73,361,0
74,361,0
75,361,0
76,361,0
77,361,0
78,361,0
79,361,0
80,361,0
81,361,0
82,361,0
83,361,0
84,361,0
85,361,0
86,362,0
87,362,0
88,362,0
89,362,0
90,362,0
91,362,0
92,476,0
93,476,0
94,476,0
95,476,0
96,476,0
97,476,0
98,477,0
99,477,0
100,477,0
101,477,0
102,477,0
103,477,0
104,477,0
105,477,0
106,477,0
107,477,0
108,477,0
109,477,0
110,477,0
111,477,0
112,477,0
113,477,0
114,477,0
115,587,0
116,587,0
117,587,0
118,587,0
119,587,0
120,587,0
121,587,0
122,587,0
123,587,0
124,587,0
125,587,0
126,587,0
127,587,0
128,587,0.098877
129,588,0.197754
130,588,0.296631
131,588,0.390015
132,588,0.494385
133,588,0.598755
134,588,0.703125
135,588,0.807495
136,588,0.917358
137,588,1.02722
138,700,1.13708
139,701,1.24146
140,701,1.3623
141,701,1.48315
142,701,1.59851
143,701,1.71936
144,701,1.84021
145,701,1.96655
146,701,2.0874
147,701,2.21375
148,701,2.34009
149,701,2.46643
150,701,2.58728
151,701,2.71362
152,701,2.83997
153,701,2.96082
154,701,3.08716
155,701,3.20801
156,701,3.32886
157,701,3.44421
158,701,3.56506
159,701,3.68042
160,815,3.79578
161,815,3.91663
162,815,4.03198
163,815,4.14734
164,815,4.25171
165,816,4.36157
166,816,4.46594
167,816,4.57581
168,816,4.67468
169,816,4.77356
170,816,4.87244
171,816,4.97131
172,816,5.0647
173,816,5.15808
174,816,5.24597
175,816,5.33936
176,816,5.43274
177,816,5.52612
178,816,5.61401
179,816,5.7074
180,816,5.79529
181,816,5.88318
182,816,5.97107
183,927,6.05896
184,927,6.14685
185,927,6.22925
186,927,6.31165
187,927,6.39404
188,927,6.47644
189,927,6.55334
190,927,6.63574
191,927,6.71265
192,927,6.78955
193,927,6.86096
194,927,6.93787
195,927,7.00928
196,927,7.08069
197,927,7.1521
198,927,7.22351
199,927,7.29492
200,927,7.36084
201,927,7.43225
202,927,7.49817
203,927,7.56409
204,927,7.6355
205,927,7.70142
206,1040,7.77283
207,1040,7.84424
208,1040,7.90466
209,1040,7.97058
210,1040,8.0365
211,1040,8.10242
212,1040,8.16284
213,1040,8.22327
214,1040,8.28369
215,1040,8.34412
216,1040,8.40454
217,1041,8.46497
218,1041,8.52539
219,1041,8.58582
220,1041,8.64624
221,1041,8.70117
222,1041,8.7616
223,1041,8.82202
224,1041,8.88245
225,1041,8.93738
226,1041,8.9978
227,1041,9.05273
228,1155,9.10767
229,1155,9.16809
230,1155,9.22302
231,1155,9.27246
232,1155,9.32739
233,1155,9.38232
234,1155,9.43176
235,1155,9.48669
236,1155,9.53613
237,1155,9.58557
238,1155,9.6405
239,1155,9.68994
240,1155,9.73938
241,1155,9.79431
242,1155,9.84375
243,1155,9.89319
244,1155,9.94263
245,1155,9.98657
246,1155,10.036
247,1156,10.08
248,1156,10.1294
249,1156,10.1733
250,1156,10.2173
251,1269,10.2612
252,1270,10.3052
253,1270,10.3491
254,1270,10.3931
255,1270,10.437
256,1270,10.481
257,1270,10.5249
258,1270,10.5688
259,1270,10.6128
260,1270,10.6567
261,1270,10.7007
262,1270,10.7391
263,1270,10.7831
264,1270,10.8215
265,1270,10.8655
266,1270,10.9039
267,1270,10.9479
268,1270,10.9863
269,1270,11.0248
270,1270,11.0632
271,1270,11.0962
272,1270,11.1346
273,1270,11.1676
274,1379,11.2061
275,1379,11.239
276,1379,11.272
277,1379,11.3049
278,1379,11.3379
279,1379,11.3708
280,1380,11.3983
281,1380,11.4313
282,1380,11.4587
283,1380,11.4917
284,1380,11.5192
285,1380,11.5521
286,1380,11.5796
287,1380,11.6071
288,1380,11.629
289,1380,11.6565
290,1380,11.6785
291,1380,11.7004
292,1380,11.7279
293,1380,11.7499
294,1380,11.7719
295,1380,11.7938
296,1494,11.8158
297,1494,11.8323
298,1494,11.8542
299,1494,11.8762
300,1494,11.8982
301,1494,11.9202
302,1494,11.9366
303,1494,11.9586
304,1494,11.9806
305,1494,12.0026
306,1495,12.019
307,1495,12.041
308,1495,12.063
309,1495,12.0795
310,1495,12.1014
311,1495,12.1179
312,1495,12.1399
313,1495,12.1564
314,1495,12.1729
315,1495,12.1893
316,1495,12.2058
317,1495,12.2223
318,1495,12.2388
319,1609,12.2552
320,1609,12.2717
321,1609,12.2882
322,1609,12.3047
323,1609,12.3047
324,1609,12.3047
325,1609,12.3102
326,1609,12.3102
327,1609,12.2552
328,1609,12.1948
329,1609,12.1344
330,1609,12.0795
331,1609,12.019
332,1609,11.9586
333,1609,11.8982
334,1609,11.8378
335,1609,11.7773
336,1609,11.7169
337,1609,11.6565
338,1610,11.5961
339,1610,11.5356
340,1610,11.4752
341,1610,11.4148
342,1721,11.3544
343,1721,11.2939
344,1721,11.2335
345,1721,11.1731
346,1721,11.1127
347,1721,11.0522
348,1721,10.9973
349,1721,10.9369
350,1721,10.882
351,1721,10.8215
352,1721,10.7611
353,1721,10.7062
354,1721,10.6458
355,1721,10.5908
356,1721,10.5304
357,1721,10.4755
358,1721,10.415
359,1721,10.3601
360,1721,10.3052
361,1721,10.2448
362,1721,10.1898
363,1721,10.1349
364,1721,10.0745
365,1833,10.0195
366,1833,9.9646
367,1834,9.90417
368,1834,9.84924
369,1834,9.79431
370,1834,9.73938
371,1834,9.67896
372,1834,9.62402
373,1834,9.56909
374,1834,9.51416
375,1834,9.45923
376,1834,9.4043
377,1834,9.34387
378,1834,9.28894
379,1834,9.2395
380,1834,9.18457
381,1834,9.12964
382,1834,9.07471
383,1834,9.01978
384,1834,8.97034
385,1834,8.91541
386,1834,8.86047
387,1948,8.81104
388,1948,8.7561
389,1948,8.70117
390,1948,8.65173
391,1948,8.5968
392,1948,8.54187
393,1948,8.49243
394,1948,8.4375
395,1948,8.38806
396,1948,8.33313
397,1948,8.2782
398,1948,8.22876
399,1948,8.17383
400,1948,8.12439
401,1948,8.07495
402,1948,8.02002
403,1948,7.97058
404,1948,7.91565
405,1948,7.86621
406,1948,7.81677
407,1948,7.76733
408,1948,7.7179
409,1948,7.66296
