k,time,angle
1,23,0
2,24,0
3,24,0
4,24,0
5,24,0
6,24,0
7,24,0
8,24,0
9,24,0
10,24,0
11,24,0
12,24,0
13,24,0
14,24,0
15,24,0
16,24,0
17,24,0
18,24,0
19,24,0
20,25,0
21,25,0
22,25,0
23,25,0
24,138,0
25,138,0
26,138,0
27,138,0
28,138,0
29,138,0
30,138,0
31,138,0
32,138,0
33,138,0
34,138,0
35,138,0
36,138,0
37,139,0
38,139,0
39,139,0
40,139,0
41,139,0
42,139,0
43,139,0
44,139,0
45,139,0
46,139,0
47,250,0
48,250,0
49,250,0
50,250,0
51,250,0
52,250,0
53,250,0
54,250,0
55,250,0
56,250,0
57,250,0
58,250,0
59,250,0
60,252,0.00549316
61,252,0
62,252,0
63,252,0
64,252,0
65,252,0
66,252,0.00549316
67,252,0.00549316
68,252,0.00549316
69,252,0.00549316
70,363,0.00549316
71,363,0.00549316
72,363,0.00549316
73,363,0.00549316
74,363,0.00549316
75,363,0.00549316
76,363,0.00549316
77,363,0.00549316
78,363,0.00549316
79,363,0.00549316
80,363,0.00549316
81,363,0.00549316
82,363,0.00549316
83,363,0.00549316
84,363,0.00549316
85,363,0.00549316
86,363,0.00549316
87,363,0.00549316
88,363,0.00549316
89,363,0.00549316
90,363,0.00549316
91,363,0.00549316
92,478,0.00549316
93,478,0.00549316
94,478,0.00549316
95,478,0.00549316
96,478,0.00549316
97,478,0.00549316
98,478,0.00549316
99,478,0.00549316
100,478,0.00549316
101,478,0.00549316
102,478,0.00549316
103,478,0.00549316
104,478,0.00549316
105,478,0.00549316
106,478,0.00549316
107,478,0.00549316
108,478,0.00549316
109,478,0.00549316
110,478,0.00549316
111,478,0.00549316
112,478,0.00549316
113,478,0.00549316
114,478,0.00549316
115,589,0.00549316
116,589,0.00549316
117,589,0.00549316
118,589,0.00549316
119,589,0.00549316
120,589,0.00549316
121,589,0.00549316
122,589,0.00549316
123,589,0.00549316
124,589,0.00549316
125,589,-0.109863
126,589,-0.230713
127,589,-0.346069
128,589,-0.466919
129,589,-11.25
130,590,-23.8074
131,590,-37.782
132,590,-52.2729
133,590,-66.1102
134,590,-78.4424
135,590,-89.0002
136,590,-97.9047
137,590,-105.463
138,702,-112.225
139,702,-118.114
140,702,-123.261
141,702,-127.156
142,702,9.69543
143,702,37.7271
144,702,33.6072
145,702,28.4216
146,702,22.5165
147,702,15.7654
148,702,7.92114
149,702,-1.32935
150,702,-12.2662
151,702,-24.9609
152,702,-39.0234
153,702,-53.5034
154,702,-67.2363
155,702,-79.4202
156,702,-89.8242
157,703,-98.6023
158,703,-106.062
159,703,-112.736
160,817,-118.559
161,817,-123.629
162,817,-127.282
163,817,27.7185
164,817,37.4194
165,817,33.1732
166,817,27.9327
167,817,21.9672
168,817,15.1337
169,817,7.18506
170,817,-2.19177
171,817,-13.277
172,817,-26.109
173,817,-40.2429
174,817,-54.6954
175,817,-68.3185
176,817,-80.3485
177,817,-90.6042
178,817,-99.256
179,817,-106.617
180,817,-113.203
181,817,-118.949
182,817,-123.909
183,928,-127.161
184,929,32.4426
185,929,36.9635
186,929,32.6624
187,929,27.3834
188,929,21.3684
189,929,14.458
190,929,6.40503
191,929,-3.09814
192,929,-14.3262
193,929,-27.2845
194,929,-41.4734
195,929,-55.8765
196,929,-69.3677
197,929,-81.2384
198,929,-91.3403
199,929,-99.8602
200,929,-107.111
201,929,-113.599
202,929,-119.24
203,929,-124.025
204,929,-126.546
205,929,33.7006
206,1042,36.2988
207,1042,32.0197
208,1042,26.7352
209,1042,20.6763
210,1042,13.7
211,1042,5.5481
212,1042,-4.08691
213,1042,-15.4468
214,1042,-28.5095
215,1042,-42.7313
216,1042,-57.0575
217,1042,-70.4004
218,1042,-82.0898
219,1042,-92.0215
220,1042,-100.404
221,1042,-107.54
222,1042,-113.901
223,1042,-119.394
224,1042,-123.909
225,1042,-125.079
226,1042,33.4094
227,1042,35.387
228,1156,31.2122
229,1156,25.9552
230,1156,19.8688
231,1156,12.8265
232,1157,4.57581
233,1157,-5.17456
234,1157,-16.6663
235,1157,-29.8114
236,1157,-44.0332
237,1157,-58.2495
238,1157,-71.4056
239,1157,-82.8973
240,1157,-92.6477
241,1157,-100.876
242,1157,-107.88
243,1157,-114.088
244,1157,-119.372
245,1157,-123.453
246,1157,-122.146
247,1157,32.2284
248,1157,34.2004
249,1157,30.2124
250,1157,25.0049
251,1271,18.913
252,1271,11.8158
253,1271,3.47168
254,1271,-6.39954
255,1271,-18.0011
256,1271,-31.2122
257,1271,-45.39
258,1271,-59.458
259,1271,-72.3999
260,1272,-83.6609
261,1272,-83.5126
262,1272,-83.3643
263,1272,-83.2159
264,1272,-83.0731
265,1272,-82.9303
266,1272,-82.7875
267,1272,-82.6447
268,1272,-82.5018
269,1272,-82.359
270,1272,-82.2217
271,1272,-82.0789
272,1272,-81.9415
273,1272,-81.7987
274,1383,-81.6559
275,1383,-81.5186
276,1383,-81.3757
277,1383,-81.2384
278,1383,-81.1011
279,1383,-80.9637
280,1383,-80.8264
281,1383,-80.6836
282,1383,-80.5463
283,1383,-80.4034
284,1383,-80.2661
285,1383,-80.1233
286,1383,-79.9805
287,1383,-79.8431
288,1383,-79.7003
289,1383,-79.5575
290,1383,-79.4147
291,1383,-79.2719
292,1383,-79.129
293,1383,-78.9862
294,1383,-78.8434
295,1383,-78.7061
296,1383,-78.5632
297,1496,-78.4204
298,1496,-78.2776
299,1496,-78.1348
300,1496,-77.9974
301,1496,-77.8546
302,1496,-77.7173
303,1496,-77.5745
304,1496,-77.4371
305,1496,-77.2998
306,1496,-77.1625
307,1496,-77.0197
308,1496,-76.8823
309,1496,-76.745
310,1496,-76.6077
311,1496,-76.4648
312,1496,-76.3275
313,1496,-76.1902
314,1496,-76.0474
315,1496,-75.91
316,1496,-75.7672
317,1496,-75.6299
318,1496,-75.4871
319,1611,-75.3497
320,1611,-75.2069
321,1611,-75.0696
322,1611,-74.9268
323,1611,-74.7839
324,1611,-74.6466
325,1611,-74.5038
326,1611,-74.3665
327,1611,-74.2236
328,1611,-74.0863
329,1611,-73.949
330,1611,-73.8062
331,1611,-73.6688
332,1611,-73.5315
333,1611,-73.3942
334,1611,-73.2513
335,1611,-73.114
336,1611,-72.9767
337,1611,-72.8394
338,1611,-72.702
339,1611,-72.5647
340,1611,-72.4274
341,1611,-72.29
